object,index,x,y,z,nx,ny,nz,H,K,k1,k2
Sphere,240,-1.341104507446289e-07,-0.9807849526405334,-0.19509032368659973,4.7205412556650117e-07,-0.9810154438018799,-0.1939297467470169,1.9948191717931318,1.0068814160926307,3.718890548523459,0.27074779506280455
Sphere,241,2.9802322387695312e-08,-0.9238792657852173,-0.3826834559440613,2.1657508568750927e-06,-0.9247652888298035,-0.38053807616233826,1.9978758476852183,1.00790133549228,3.7251877961391306,0.2705638992313062
Sphere,242,-1.043081283569336e-07,-0.8314692974090576,-0.5555702447891235,-1.8745074612525059e-06,-0.8333393335342407,-0.5527618527412415,2.002468406797087,1.0094319934105451,3.7346484571411382,0.27028835645303606
Sphere,243,-1.4901161193847656e-08,-0.7071066498756409,-0.7071067690849304,6.346010650304379e-07,-0.7101413607597351,-0.7040591239929199,2.007932692990937,1.011247099361844,3.7459046721148788,0.26996071386699483
Sphere,244,-9.685754776000977e-08,-0.5555699467658997,-0.8314695954322815,4.640085293772245e-08,-0.5597752332687378,-0.8286445140838623,2.013417575354432,1.0130886318006593,3.757195571816556,0.26963957889230783
Sphere,245,-5.21540641784668e-08,-0.38268333673477173,-0.9238795042037964,3.294476869086793e-08,-0.3878881633281708,-0.9217064380645752,1.859239794556264,0.9347551389737425,3.447325898861656,0.271153690250872
Sphere,246,-7.450580596923828e-09,-0.195090189576149,-0.9807852506637573,-3.9078205560372226e-08,-0.20096620917320251,-0.9795981049537659,3.0133719323258137,1.5138600869171293,5.764108254769656,0.26263560988197066
Sphere,247,-0.03806021437048912,-0.1913415789604187,0.9807852506637573,-0.039206575602293015,-0.19710467755794525,0.9795981049537659,3.013367160975113,1.513858727667206,5.764098503577659,0.26263581837256655
Sphere,248,-0.0746578648686409,-0.3753301799297333,0.9238795042037964,-0.07567333430051804,-0.3804350197315216,0.92170649766922,1.8592392598614496,0.9346723392615548,3.4473508069980467,0.27112771272485237
Sphere,249,-0.10838641971349716,-0.544894814491272,0.8314695954322815,-0.10920849442481995,-0.549018919467926,0.8286444544792175,2.0134231232700945,1.0130981636325598,3.7572047924265695,0.2696414541136194
Sphere,250,-0.13794967532157898,-0.6935197710990906,0.7071067690849304,-0.13854104280471802,-0.6964963674545288,0.7040591239929199,2.0079324085672114,1.0112598605725875,3.74590038778948,0.269964429344943
Sphere,251,-0.16221171617507935,-0.8154928088188171,0.5555702447891235,-0.162578284740448,-0.8173266649246216,0.5527617931365967,2.0024687397271075,1.009431642806946,3.734649276154337,0.2702882032998781
Sphere,252,-0.18023987114429474,-0.9061271548271179,0.3826834559440613,-0.18041059374809265,-0.9069965481758118,0.38053807616233826,1.9978745654126489,1.007900810292239,3.725185182768584,0.2705639480567139
Sphere,253,-0.19134178757667542,-0.9619393944740295,0.19509032368659973,-0.19138620793819427,-0.9621656537055969,0.19392968714237213,1.994819162943859,1.0068729047619802,3.718892997814645,0.27074532807307294
Sphere,254,-0.19509051740169525,-0.98078453540802,0.0,-0.19509324431419373,-0.9807847738265991,-2.4091459938091475e-09,1.9937205512385212,1.0064817350996405,3.716636655212012,0.2708044472650304
