object,index,x,y,z,nx,ny,nz,H,K,k1,k2
Torus,349,-0.9651193618774414,-0.7405621409416199,0.125,-0.6891606450080872,-0.5288125872612,0.49539366364479065,4.063318854168232,2.487373590222633,7.808073388235371,0.31856432010109215
Torus,350,-0.8925224542617798,-0.6848565936088562,0.21650634706020355,-0.40301817655563354,-0.3092464804649353,0.8613610863685608,5.430088639244178,2.188640980108844,10.65476294966199,0.20541432882636546
Torus,351,-0.7933533191680908,-0.6087614297866821,0.25,-0.008552491664886475,-0.00656296918168664,0.999941885471344,4.702354741482567,1.5754081006846175e-06,9.40470931545245,1.6751268372416916e-07
Torus,352,-0.6941841840744019,-0.5326662659645081,0.21650634706020355,0.39019128680229187,0.2994040548801422,0.8706939816474915,2.9028336038451825,-1.915773844272583,6.118765315788922,-0.3130981080985573
Torus,353,-0.6215872764587402,-0.4769607186317444,0.125,0.6848867535591125,0.5255327224731445,0.5047231316566467,2.9237917722735514,-4.3725300379978345,6.518383315914129,-0.670799771367026
Torus,354,-0.5950149893760681,-0.4565710723400116,3.0616171314629196e-17,0.793353259563446,0.6087615489959717,5.111202838747886e-08,2.6994752601630285,-5.2561215241842,6.241125751729983,-0.8421752314039259
Torus,355,-0.6215872764587402,-0.4769607186317444,-0.125,0.6848887801170349,0.5255340337753296,-0.5047189593315125,3.5821141645518253,-5.357026837216852,7.846919989568912,-0.6826916604652613
Torus,356,-0.6941841840744019,-0.5326662659645081,-0.21650634706020355,0.39019206166267395,0.2994048595428467,-0.8706932663917542,2.5808483430722147,-1.703273803895998,5.47291541937501,-0.31121873323058
Torus,357,-0.7933533191680908,-0.6087614297866821,-0.25,-0.008552877232432365,-0.006562448106706142,-0.999941885471344,4.702352022868395,-1.4016227928291078e-06,9.404704194771014,-1.490342240728637e-07
Torus,358,-0.8925224542617798,-0.6848565936088562,-0.21650634706020355,-0.40301796793937683,-0.3092467486858368,-0.8613610863685608,5.430092712654983,2.188645549067963,10.654770819386611,0.20541460592335525
Torus,359,-0.9651193618774414,-0.7405621409416199,-0.125,-0.6891615986824036,-0.5288112163543701,-0.49539363384246826,4.06331673076006,2.487369675870799,7.808069483426626,0.3185639780934939
Torus,360,-0.8838837146759033,-0.8838832378387451,0.0,-0.7071066498756409,-0.70710688829422,2.1934281448920956e-06,4.101952051637461,2.7752478578288864,7.8503867617669965,0.353517341507926
Torus,361,-0.8602001070976257,-0.8601996898651123,0.125,-0.6142409443855286,-0.6142409443855286,0.4953949451446533,5.674303130294999,3.473557502305707,11.033795504780656,0.3148107558093409
Torus,362,-0.795495331287384,-0.7954949140548706,0.21650634706020355,-0.3592087924480438,-0.3592072129249573,0.8613589406013489,4.446144406746369,1.792065369418136,8.685971610327181,0.20631720316555757
Torus,363,-0.7071069478988647,-0.7071065902709961,0.25,-0.007620153948664665,-0.007620619609951973,0.9999419450759888,3.5053887555962784,-6.397230750794047e-06,7.0107784236776425,-9.124850857133993e-07
Torus,364,-0.6187185645103455,-0.6187182664871216,0.21650634706020355,0.34777966141700745,0.3477792739868164,0.870688796043396,4.257454176254971,-2.809748154399119,8.833004877242779,-0.31809652473283645
Torus,365,-0.5540137887001038,-0.5540134906768799,0.125,0.610431969165802,0.6104322671890259,0.504723072052002,2.923800330864697,-4.372499867153179,6.518394639255797,-0.6707939775264031
Torus,366,-0.5303301811218262,-0.5303299427032471,3.0616171314629196e-17,0.7071069478988647,0.7071065306663513,2.433905965659733e-09,2.6994776287621303,-5.25608999444296,6.241125474416773,-0.8421702168925127
Torus,367,-0.5540137887001038,-0.5540134906768799,-0.125,0.6104326844215393,0.6104315519332886,-0.504723072052002,2.9238004316150805,-4.372488973051155,6.518393306609923,-0.6707924433797618
Torus,368,-0.6187185645103455,-0.6187182664871216,-0.21650634706020355,0.34777939319610596,0.3477795720100403,-0.870688796043396,4.257454343081507,-2.809742966046666,8.833004632333092,-0.31809594617007697
Torus,369,-0.7071069478988647,-0.7071065902709961,-0.25,-0.007620647083967924,-0.0076201362535357475,-0.9999419450759888,3.505388584274537,-4.888325446696644e-06,7.010777865807715,-6.972586410469717e-07
Torus,370,-0.795495331287384,-0.7954949140548706,-0.21650634706020355,-0.3592086732387543,-0.3592073917388916,-0.8613589406013489,4.446143696723332,1.7920587154178182,8.685970940432064,0.20631645301459844
Torus,371,-0.8602001070976257,-0.8601996898651123,-0.125,-0.6142427325248718,-0.6142414808273315,-0.49539193511009216,4.694316440801541,2.8736523764733835,9.071867636379528,0.31676524522355365
Torus,372,-0.7609522938728333,-0.9916912913322449,0.0,-0.6087609529495239,-0.793353796005249,0.0,4.773278056521409,3.2294479229155324,9.195351719629393,0.3512043934134246
Torus,373,-0.7405626773834229,-0.9651190042495728,0.125,-0.5288140773773193,-0.6891619563102722,0.49539029598236084,5.55732582366539,3.401940467224179,10.799646859538147,0.3150047877926321
Torus,374,-0.6848570704460144,-0.8925221562385559,0.21650634706020355,-0.3092513978481293,-0.40302374958992004,0.8613568544387817,3.764081333071104,1.5171496350746931,7.32092806112949,0.20723460501271784
Torus,375,-0.6087618470191956,-0.7933530211448669,0.25,-0.006562463939189911,-0.008552919141948223,0.999941885471344,4.70234706193203,-2.1908481503353325e-06,9.404694356816675,-2.329526154198902e-07
Torus,376,-0.5326666235923767,-0.694183886051178,0.21650634706020355,0.2994050681591034,0.3901919424533844,0.8706932663917542,2.5808499336263453,-1.7032744240436863,5.472918536537209,-0.3112186692845187
Torus,377,-0.47696104645729065,-0.6215870380401611,0.125,0.5255343914031982,0.6848885416984558,0.5047188997268677,3.5821133421333546,-5.357046886229353,7.846920826899712,-0.6826941426330033
Torus,378,-0.45657140016555786,-0.595014750957489,3.0616171314629196e-17,0.6087618470191956,0.7933529615402222,-5.841374317583359e-08,2.699471356385971,-5.256128754122301,6.241119893165223,-0.8421771803932807
Torus,379,-0.47696104645729065,-0.6215870380401611,-0.125,0.5255330801010132,0.6848865747451782,-0.5047231316566467,2.9237902693988507,-4.372509244546568,6.518377698294964,-0.6707971594972628
Torus,380,-0.5326666235923767,-0.694183886051178,-0.21650634706020355,0.29940730333328247,0.3901946246623993,-0.8706913590431213,3.452008755664707,-2.2782017729577944,7.219576435500544,-0.3155589241711305
Torus,381,-0.6087618470191956,-0.7933530211448669,-0.25,-0.006564702372997999,-0.00855510588735342,-0.9999418258666992,3.3823907539884375,-6.160166835807967e-06,6.76478241859993,-9.106230556277239e-07
